weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,wind.gust,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,rain.1h,main.sea_level,main.grnd_level,message
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627737639.0,28800.0,1733874.0,Beaufort,200,115.7455,5.3473,299.24,299.24,299.24,299.24,1011.0,88.0,0.75,145.0,0.78,4.0,1.0,9372.0,MY,1627683163.0,1627727636.0,,1011.0,1009.0,
"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,4828.0,1627737640.0,-18000.0,5044290.0,Saint Anthony,200,-93.218,45.0205,290.77,290.83,289.09,292.11,1017.0,86.0,0.89,231.0,2.68,1.0,2.0,2009535.0,US,1627729038.0,1627782061.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737640.0,-18000.0,4132093.0,Springdale,200,-94.1288,36.1867,298.01,298.8,295.7,300.22,1019.0,86.0,1.34,190.0,,1.0,2.0,47685.0,US,1627730570.0,1627780967.0,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627737640.0,-14400.0,3545981.0,Niquero,200,-77.5828,20.0431,300.69,303.52,300.69,300.69,1017.0,75.0,2.52,88.0,2.91,47.0,,,CU,1627728323.0,1627775272.0,,1017.0,1016.0,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627737640.0,0.0,2276492.0,Harper,200,-7.7169,4.375,299.17,299.17,299.17,299.17,1015.0,79.0,5.38,203.0,5.98,99.0,,,LR,1627712873.0,1627757187.0,0.79,1015.0,1014.0,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627737360.0,43200.0,4031637.0,Lavrentiya,200,-171.0,65.5833,278.92,275.47,278.92,278.92,996.0,92.0,4.96,358.0,6.72,100.0,,,RU,1627827436.0,1627893792.0,0.46,996.0,995.0,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627737641.0,28800.0,1785036.0,Zhangye,200,100.4517,38.9342,304.55,302.5,304.55,304.55,996.0,18.0,4.49,127.0,7.46,2.0,,,CN,1627683474.0,1627734667.0,,996.0,846.0,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737641.0,43200.0,2191562.0,Dunedin,200,170.5036,-45.8742,284.15,283.47,284.15,284.15,1012.0,83.0,2.68,25.0,4.02,100.0,2.0,75281.0,NZ,1627761459.0,1627795853.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737641.0,-18000.0,3489440.0,Morant Bay,200,-76.4093,17.8815,301.89,307.18,301.83,302.4,1017.0,80.0,5.02,69.0,6.73,7.0,1.0,7105.0,JM,1627728236.0,1627774796.0,,1017.0,1013.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737641.0,10800.0,304183.0,Bayir,200,28.2167,37.2687,312.44,309.45,312.44,312.61,1005.0,10.0,6.53,30.0,8.0,0.0,1.0,7016.0,TR,1627701049.0,1627751764.0,,1005.0,960.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737496.0,10800.0,290030.0,Doha,200,51.5333,25.2867,312.14,319.14,312.09,312.14,997.0,42.0,4.12,90.0,,0.0,1.0,7614.0,QA,1627696824.0,1627744797.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737642.0,36000.0,2165478.0,Gladstone,200,151.25,-23.85,291.11,291.1,289.14,291.11,1018.0,82.0,0.51,210.0,,90.0,1.0,9526.0,AU,1627677067.0,1627716691.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737642.0,19800.0,1259184.0,Puri,200,85.85,19.8,302.44,308.02,302.44,303.92,1001.0,77.0,4.12,248.0,5.76,100.0,1.0,9113.0,IN,1627689111.0,1627736038.0,,1001.0,1001.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737642.0,32400.0,1895695.0,Kushima,200,131.2333,31.4583,300.44,304.73,300.44,300.44,1003.0,90.0,1.95,300.0,2.75,100.0,2.0,47743.0,JP,1627677029.0,1627726337.0,,1003.0,1002.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627737391.0,-21600.0,5421250.0,Englewood,200,-104.9878,39.6478,290.68,290.79,289.37,293.55,1021.0,88.0,2.57,290.0,,75.0,2.0,2011931.0,US,1627732709.0,1627784040.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737642.0,-10800.0,3440777.0,Rocha,200,-54.3333,-34.4833,283.09,281.87,283.09,283.09,1031.0,68.0,2.55,356.0,4.17,0.0,,,UY,1627727485.0,1627764950.0,,1031.0,1027.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627737642.0,18000.0,1512223.0,Abalak,200,68.5944,58.1286,291.1,290.73,291.1,291.1,1010.0,68.0,1.71,331.0,2.35,81.0,,,RU,1627686948.0,1627746483.0,,1010.0,998.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737642.0,10800.0,553766.0,Kamenka,200,42.7678,51.3223,301.83,302.29,301.83,301.83,1009.0,49.0,2.97,236.0,4.99,85.0,,,RU,1627695107.0,1627750721.0,,1009.0,992.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737643.0,-18000.0,3666640.0,Tumaco,200,-78.8156,1.7986,298.31,299.15,298.31,298.31,1012.0,87.0,2.23,221.0,2.89,100.0,,,CO,1627730142.0,1627774045.0,,1012.0,1011.0,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627737643.0,-18000.0,3703443.0,Panama City,200,-79.5197,8.9936,300.65,304.28,298.59,302.62,1007.0,82.0,5.14,310.0,,20.0,1.0,7190.0,PA,1627729735.0,1627774789.0,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627737643.0,28800.0,1622318.0,Waingapu,200,120.2641,-9.6567,298.11,298.62,298.11,298.11,1014.0,75.0,3.78,154.0,4.51,58.0,,,ID,1627683276.0,1627725354.0,,1014.0,1009.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737643.0,25200.0,1510377.0,Belyy Yar,200,91.3903,53.6039,295.09,294.91,295.09,295.09,1015.0,60.0,2.0,200.0,,0.0,1.0,8942.0,RU,1627682858.0,1627739632.0,,,,
